Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Precision,Recall,F1 Score,mAP
24,0.047973266970852246,0.7860803233013333,98.53747714808044,85.80508474576271,0.8550889262215868,0.8600427245637987,0.8547686645799647,0.059059765500308094
25,0.05825453050275225,0.7987237672010887,98.11090798293723,85.16949152542372,0.8383178222947517,0.8532215268462772,0.8435010691494029,0.057448341791269786
26,0.055297771068086435,0.9486070342982809,98.12614259597807,83.26271186440678,0.8314669423370978,0.8405550015371633,0.831461326019516,0.05674369812673748
27,0.062439373686307253,0.9934277117140785,97.97379646556978,85.38135593220339,0.852177443714428,0.8426801548674614,0.8399143129744965,0.05304825948193017
28,0.08744784763412894,0.8773645079461858,97.18159658744668,85.16949152542372,0.8416067449392087,0.8431961267839122,0.8408786123840344,0.05767275764134519
29,0.07797107256573706,0.985266394354403,97.59293113954905,84.32203389830508,0.8467643826911129,0.8526787922728137,0.8455187728112065,0.05844472937434553
30,0.08657244503728648,0.8043732570772893,97.02925045703839,85.16949152542372,0.8398638499680288,0.8517465466308085,0.8439846021817757,0.059576638435155066
31,0.05403003806798737,0.9698933651049931,98.03473491773309,83.47457627118644,0.8367845117845117,0.8307612069931565,0.8306187984276993,0.05672980222157655
32,0.04952861153542119,1.0526965028169797,98.43083485679463,81.99152542372882,0.8152430378834009,0.8337162923966719,0.8180364908452009,0.05498361985896275
33,0.045536422598355414,0.8966267459922221,98.35466179159049,85.80508474576271,0.8438338625466778,0.8444797727298698,0.8408259987126734,0.05414860900877823
34,0.04581508343475328,1.1164999905081154,98.59841560024375,83.6864406779661,0.837341410296607,0.8370335948973966,0.8297138958831979,0.056880098925028336
35,0.09045769893468213,1.2036681522460033,96.92260816575259,83.26271186440678,0.8230212001098736,0.8270840274036652,0.822006339441516,0.05972783052553214
36,0.06451821694320387,1.0501449237238678,97.94332723948811,85.80508474576271,0.8592294925244233,0.8558249830947487,0.8541860157548669,0.06568886963149292
37,0.046055794772505536,0.7419265347170343,98.68982327848873,85.59322033898304,0.8335416515529588,0.848809634061018,0.8384036326749822,0.0585273510741954
38,0.054588891338055175,1.1216505303960125,98.40036563071298,82.62711864406779,0.8209243371980819,0.8327784954247697,0.8220630891332096,0.0537898755134223
39,0.04728092117825901,1.0374357315899942,98.64411943936624,85.38135593220339,0.8311057924410733,0.8420574616420964,0.8337820592828724,0.054976999800096474
40,0.06461481076978301,0.9244660532571288,98.06520414381475,87.07627118644068,0.8576142592979275,0.8644891278166995,0.8582840246619614,0.057873731413277577
41,0.03964222428433821,1.1571479012505734,98.64411943936624,87.07627118644068,0.8566355012995328,0.8650891870934525,0.8545449141965911,0.05517092052374872
42,0.03377473869964817,0.9057084180307963,98.97928092626448,86.01694915254237,0.8449278560371911,0.8532772974173356,0.8469338031137827,0.058325348711340305
43,0.03800812730032615,0.9201281272235065,98.7812309567337,85.59322033898304,0.8427955826306167,0.8556058755919932,0.8465815120823382,0.05533618553610731
44,0.055288035163878535,1.0437849149495984,98.40036563071298,84.32203389830508,0.8413874900052094,0.8513814123262502,0.8420974297246526,0.0628703043931337
45,0.07080964468819659,1.0987273869803176,97.6691042047532,83.6864406779661,0.8331340569631709,0.8351361104895841,0.8297279077249787,0.05796430582058472
46,0.04725204568522422,0.8987287627301005,98.58318098720292,85.38135593220339,0.8387860823445871,0.853324120592847,0.8445272170313065,0.05991086476580112
47,0.04261870401048495,0.9270859016517837,98.7812309567337,84.7457627118644,0.8352801629307972,0.8463039927281362,0.8382659676124838,0.05727595838375396
48,0.055153238111671776,0.945385916205123,98.0956733698964,84.7457627118644,0.8402909964378786,0.8428355090811386,0.8390502963688014,0.057824645693887955
49,0.035679679160733654,0.8505952156247493,98.96404631322365,88.13559322033899,0.8717182474583031,0.8698243741348132,0.8695154862711143,0.065707629866331
50,0.0588210783395871,1.0082376566182423,98.12614259597807,82.62711864406779,0.8147257577268182,0.8293829658819121,0.8173952171210619,0.05526298442693748
51,0.04738767927589383,1.131772166490555,98.65935405240707,82.62711864406779,0.821014876028674,0.829804091862422,0.8214467483664496,0.05626094616278779
52,0.04398226835996645,1.203575727341763,98.72029250457038,84.32203389830508,0.8278798474258134,0.8435488613758643,0.8316051034630042,0.059845677737338954
53,0.06613147014915069,1.2399760802586874,98.14137720901888,82.20338983050847,0.8090186352893706,0.8205522333954939,0.8122646389848424,0.05832463383977705
54,0.07213141010719289,1.015795152054841,97.71480804387569,84.95762711864407,0.8424122444762062,0.8463965622343259,0.8410071422320219,0.05484354519996162
55,0.04301197006204956,1.1396634619842492,98.70505789152955,85.16949152542372,0.8388032307999982,0.8519489766073748,0.8416364734161345,0.05901204369198632
56,0.052459412136706254,1.2340144538204414,98.36989640463132,82.41525423728814,0.8140663690387967,0.8290282925987029,0.8173019345778527,0.05647676223923356
57,0.04098916126503293,1.0304580428327124,98.58318098720292,84.95762711864407,0.8353796706653508,0.8434241348160068,0.8357689128343172,0.0537726986072503
58,0.03349257401036419,1.1179370454614552,99.1011578305911,83.26271186440678,0.8177471367651129,0.8328406293062648,0.8223299580779693,0.05592059078092017
59,0.019533888273745283,0.9764859317350784,99.36014625228519,84.7457627118644,0.8340586234405685,0.8408897674988078,0.8336193073909058,0.05376253502475374
60,0.02890781681139963,1.169327420157424,99.26873857404021,85.16949152542372,0.8470630656806432,0.8549030840869272,0.8487868475499614,0.058225518523132645
61,0.024155821584394537,1.1133051180176967,99.23826934795856,84.95762711864407,0.8324050834388094,0.847659459157132,0.8367476062009493,0.055979002454054974
62,0.033647895489885185,1.3186119168984685,98.7812309567337,84.11016949152543,0.8241655802284545,0.83473506483939,0.8243690956937259,0.05412261307509235
63,0.03393907146471851,1.080539678815209,98.81170018281536,83.47457627118644,0.8184116388661842,0.8294376945578571,0.8188786708168005,0.055434022119044836
64,0.03785114106934097,1.0422334059296796,98.85740402193784,85.80508474576271,0.8537574499597298,0.8556037865423666,0.8528217564516272,0.060282694945432376
65,0.058062620812352264,1.1614892260683822,98.12614259597807,83.6864406779661,0.848704932994623,0.8371977552402939,0.8344289678880625,0.0557068697411367
66,0.03802175864444348,0.8633622261166845,98.8878732480195,86.01694915254237,0.8423645182246836,0.8490964353672623,0.8439135280334189,0.05608154574486392
67,0.028077294017086245,1.0861840103415792,99.02498476538696,84.53389830508475,0.8324805087509712,0.8437892351782122,0.8340000253665205,0.05427123754285525
68,0.04316910069133635,0.8807487452822291,98.6745886654479,85.16949152542372,0.8539393383138448,0.8447064485983206,0.8431118349739695,0.05588226518329098
69,0.06014726585010632,1.0481663635980416,98.4613040828763,84.95762711864407,0.8329883777278959,0.84846366852146,0.8360998210856426,0.054908495309148105
70,0.054234076253459475,1.062972483690828,98.27848872638636,83.6864406779661,0.84508009147798,0.8389353083815227,0.8365449904643284,0.05607541261428424
71,0.052868087129928486,1.1886296156359701,98.29372333942717,85.38135593220339,0.8449076389918637,0.8540680215249967,0.845306722763084,0.05689505872128651
72,0.03200062041834773,1.0113644254238656,98.96404631322365,85.16949152542372,0.8402071418822057,0.8488755583734409,0.8426272240276647,0.05890718152657954
73,0.02800254159285156,0.9551953908815146,99.05545399146861,85.38135593220339,0.843515259560106,0.8509928215330476,0.8430509068058498,0.05518389706800257
74,0.024946926086273573,0.8672921289999029,99.23826934795856,86.65254237288136,0.8516188549889545,0.8563865308926517,0.8522562537294214,0.055137251594999416
75,0.027135867907012105,0.923376028194131,99.19256550883607,84.7457627118644,0.8360909418273927,0.8407963803773041,0.8359523486183268,0.05726612682724126
76,0.030451503564568026,0.992535353874761,99.39061547836685,86.44067796610169,0.8508029446962516,0.8617928929948836,0.8525392704965359,0.0572614715195782
77,0.048728161038790185,1.1246013886915496,98.44606946983546,85.16949152542372,0.8380086289006802,0.8510527293082681,0.842927317234309,0.058856099149148994
78,0.04253723091576972,1.0455718115796118,98.76599634369288,86.44067796610169,0.8499628873541919,0.8575183731631266,0.8521516996407708,0.05851089963167875
79,0.05407886428759067,1.1697288735044613,98.50700792199878,83.47457627118644,0.8219882195143735,0.8344114778240442,0.8238771895706425,0.05636492032366086
80,0.0467972656139855,1.0763123950987696,98.49177330895795,86.22881355932203,0.8563046574806286,0.8528828562193465,0.8469013791252195,0.05652486417541054
81,0.04027789993750896,1.0546658673172564,98.72029250457038,85.80508474576271,0.8413473799837434,0.8523660834964004,0.8449923153429552,0.05890573547956919
82,0.03713206083419703,1.0209777094630434,98.79646556977453,86.01694915254237,0.84918431734727,0.8603721314115279,0.8517410642283607,0.05534807544416615
83,0.014283262346580866,0.979128308866469,99.51249238269348,84.95762711864407,0.8304043758589214,0.840389193243249,0.8327667588924346,0.05282395274320606
84,0.01644455396778089,0.9622040291623383,99.40585009140767,86.86440677966101,0.8582805226457466,0.8609153126220405,0.8582818067756257,0.05577017350260708
85,0.013439406225435819,1.2389003744348657,99.48202315661182,85.38135593220339,0.847047349486374,0.8568825221283394,0.8490761737307416,0.057215138313384546
86,0.04343421672904882,1.0670776768680905,99.13162705667276,86.44067796610169,0.8649359065410558,0.8618624555644463,0.857495198959607,0.06406318673837694
87,0.059619514477003796,0.9617900081288099,98.27848872638636,86.01694915254237,0.8442931629059175,0.8573532821240871,0.8490560248409019,0.05518015000594437
88,0.021200033839916622,1.266372216066884,99.23826934795856,84.7457627118644,0.8338720302935989,0.8521388295117244,0.8370648396724445,0.052922219605353704
89,0.017355811234780243,1.156950683725366,99.39061547836685,86.22881355932203,0.8518137633380356,0.8567304116038884,0.8514784725211705,0.05357556773110663
90,0.013987768586692926,1.306665292048759,99.51249238269348,85.38135593220339,0.8516361456742064,0.8439558669937803,0.8410842382009102,0.05871301238146902
91,0.013772474091647117,1.4247405744253532,99.52772699573431,85.59322033898304,0.849054708787606,0.8481090913350304,0.8422946923388722,0.05416561541039977
92,0.0317307901432993,1.0246708528064725,99.2535039609994,85.38135593220339,0.8413804968128694,0.850197827278751,0.8430630843902222,0.05335367966373915
93,0.0421781695566326,1.2043876790439716,98.6745886654479,85.38135593220339,0.8429642018960686,0.8462499608267163,0.8405619972180407,0.05268986139234601
94,0.04785008696927938,1.1985077757746088,98.44606946983546,82.62711864406779,0.8135335017307576,0.8353960891809961,0.8208888560131693,0.05662840658167352
95,0.04141544193662059,1.1754234878553178,98.68982327848873,85.38135593220339,0.8434451668539509,0.8472452393280185,0.843014969610691,0.05562992356706225
96,0.04976955897679713,1.2363203065262751,98.4613040828763,85.16949152542372,0.8347047354336037,0.8467870930899001,0.8372785579052849,0.05486427250345053
97,0.04070283413072935,1.1755588900237854,98.9945155393053,84.32203389830508,0.8212829835702611,0.8377032298926262,0.8245475573376524,0.054034887083070825
98,0.04694118392916546,0.9836899608362728,98.53747714808044,85.80508474576271,0.8432955224348063,0.8475084992228831,0.8443985414643076,0.05418596253452619
99,0.015236483435022184,1.0288818994536997,99.48202315661182,87.92372881355932,0.8685466236672863,0.8731765454715085,0.8702340346433309,0.06016720542433571
100,0.027147588093003012,0.9962184452348283,99.14686166971359,86.22881355932203,0.8580898311811953,0.8656777929517268,0.8594884669092313,0.059249617018190516
101,0.018831178935118445,0.8920569618542288,99.52772699573431,87.07627118644068,0.8586184515463157,0.8672342051959173,0.8615230920633491,0.05668289143457834
102,0.028470655964853896,1.0842272798220312,99.1011578305911,85.38135593220339,0.8461928222460373,0.846413848977207,0.8434427625315059,0.05335813240338611
103,0.019291953080761072,1.0098251948683659,99.45155393053017,86.01694915254237,0.842713832810561,0.8541232520936597,0.845113717800399,0.056027105051955864
104,0.030774269322666917,1.1581236759821574,99.04021937842779,84.95762711864407,0.8354871377978076,0.8441588226777721,0.8379562663401806,0.05634869152129579
105,0.011272433809317237,1.3381302449438295,99.5734308348568,83.05084745762711,0.8400137537945334,0.8387373541656306,0.8302152781898385,0.056477314177878116
106,0.016687807914669832,1.3058864623308182,99.39061547836685,84.53389830508475,0.8320026444765827,0.8422820936993971,0.8362972721549771,0.05382730750872657
107,0.025942112283339102,1.2284939352009028,99.17733089579525,83.26271186440678,0.8181320815508865,0.8365975560035518,0.8225092832537325,0.05878902355564437
108,0.021842000587727933,0.9980275283236476,99.32967702620354,86.44067796610169,0.8568708747594378,0.857786429790695,0.8538874216454374,0.05596689178988923
109,0.028207375471556058,1.3206330941990019,99.05545399146861,83.6864406779661,0.8308322488681898,0.8399683957987374,0.8325158834891364,0.05872961786631683
110,0.030439631292519885,1.0550639281670253,99.04021937842779,83.26271186440678,0.8222250477938793,0.8309924361358725,0.82141104515192,0.05762135931884076
111,0.027927253122647176,1.003589488069209,99.34491163924436,86.65254237288136,0.8549668501390215,0.8603480784124625,0.8558707995820346,0.05694798800793694
112,0.054638788899503146,1.1139236949780753,98.58318098720292,86.22881355932203,0.8602808451461105,0.8592911903119952,0.8553903437602911,0.05899799366810511
113,0.02649160640141011,1.3120122631390794,99.04021937842779,84.53389830508475,0.8437059068536111,0.8509912200271881,0.8404238325146508,0.05755113390681547
114,0.01589455769177768,1.1455275585254034,99.55819622181596,85.38135593220339,0.8408037980605026,0.8567115446028563,0.8449456511019005,0.05504155276773736
115,0.018383201740398716,1.0517146853864991,99.58866544789763,85.59322033898304,0.8435485953294747,0.8547992683542003,0.8466770098355849,0.060168031941636474
116,0.04190900733988863,1.1878409941807149,99.02498476538696,84.53389830508475,0.8300895599038239,0.8391114710836991,0.8293549568428187,0.055010732503618626
117,0.036536615184479725,1.3142128229140628,99.16209628275442,84.53389830508475,0.8353371829445325,0.8466023555981729,0.8364979324621136,0.05671851320145161
118,0.0327809369313382,1.089761106835464,98.97928092626448,86.44067796610169,0.8471207260517705,0.8597282397829024,0.8521108322758864,0.05473023664149149
119,0.022613617336972012,1.0470317252747918,99.34491163924436,86.86440677966101,0.8665047972489691,0.8653213889448658,0.8616102101773485,0.05729970978010106
120,0.03564593578891962,1.1859628074698978,99.19256550883607,85.59322033898304,0.8478184219961261,0.8606232786658174,0.851048208316314,0.05671108616918113
121,0.05768593302569058,0.9626827501588395,98.41560024375381,87.28813559322033,0.853524092555329,0.8626534424510772,0.8556084607427649,0.058551860784843014
122,0.04250805319017531,1.1686974293655814,98.81170018281536,86.22881355932203,0.84425568290698,0.8596816193712388,0.8486719417916856,0.0559306697400907
123,0.025321389342245964,1.0901391741300472,99.17733089579525,86.22881355932203,0.8490432932587603,0.8560321609056377,0.8499987980358447,0.0578804468461597
124,0.010569239872911036,1.119291800591678,99.6800731261426,87.28813559322033,0.8600798032587658,0.8741816731000159,0.8651592613951661,0.059946145895100174
125,0.013814122370193712,1.186572301387787,99.58866544789763,86.01694915254237,0.8507244069342913,0.8631156976929103,0.8541319189186649,0.05615470463295357
126,0.011195927156611274,1.066828888654707,99.60390006093846,86.01694915254237,0.8487861654377081,0.857905643184314,0.8502376488861656,0.05973808392714017
127,0.014685088357456832,1.1987335847099834,99.64960390006094,85.59322033898304,0.8466079081503157,0.854466925777389,0.8474639620325125,0.05786463978303866
128,0.01620000035152382,1.2028392490364543,99.43631931748934,84.32203389830508,0.8334660769961627,0.8381142498309463,0.8343370026356596,0.05550376468520356
129,0.009810422682182358,1.2566351604917145,99.61913467397927,85.59322033898304,0.8457271381836045,0.8554159845239855,0.8469138122989979,0.05605066394259119
130,0.021694830945444197,1.2682479619979858,99.36014625228519,83.6864406779661,0.8261221366873226,0.83489176561549,0.8258669239866869,0.05410945227024259
131,0.022746923984482456,1.0605159739756602,99.26873857404021,84.7457627118644,0.8387291464166715,0.8435109078011339,0.8371627127929817,0.05721939959567188
132,0.016927980665597926,1.4600868529743616,99.43631931748934,84.32203389830508,0.8358843363356652,0.836451577878393,0.8313910557295685,0.058519853794008626
133,0.027806193474690783,1.2760354404648144,99.07068860450944,84.95762711864407,0.8460016757857448,0.8553696658762902,0.8471763003329876,0.05871802941114796
134,0.0503218302051695,1.0372894866568154,98.44606946983546,84.7457627118644,0.8316646390536778,0.8521306957244478,0.8370595091952562,0.0551473120222215
135,0.018498524682161465,1.3123791911949714,99.4210847044485,82.62711864406779,0.8201283459953571,0.8363112049062305,0.822885811333994,0.05468876149113865
136,0.014365657336878657,1.1453871401182065,99.54296160877514,85.59322033898304,0.8458723428426644,0.8582016927789055,0.8474686747962269,0.05642164083091669
137,0.014103006138428595,1.045651756392583,99.52772699573431,86.01694915254237,0.8579732618184461,0.8596201949705397,0.8554810163824572,0.0564853621640181
138,0.014225213612758346,1.3407646768609993,99.49725776965265,84.32203389830508,0.8312270764819586,0.8447753622021555,0.830165813111882,0.055179301448913864
139,0.013170295185861585,1.1280767838126697,99.5734308348568,86.44067796610169,0.8610545261263444,0.8619516304724354,0.8580332694603551,0.057456421135654925
140,0.016040751983709217,1.1336294749419418,99.39061547836685,85.16949152542372,0.8410961381000035,0.8524583865637158,0.8441703311423532,0.05820943231631985
141,0.043575002010487154,1.1581761595275557,98.72029250457038,84.11016949152543,0.8323455757768695,0.845648801161158,0.8333835219718666,0.05760511075825088
142,0.027535124638198946,1.133728295778807,99.11639244363194,82.83898305084746,0.8290270791741381,0.8382318234479161,0.8289673945713882,0.05308790735304758
143,0.0138628518156976,1.0533191987788693,99.52772699573431,86.65254237288136,0.8565532361470466,0.8639007340709323,0.8571149309744367,0.05538557085734628
144,0.008453092564849109,1.2783224625719918,99.71054235222425,86.22881355932203,0.8527223613604993,0.8637511819707382,0.8554684690757903,0.05850335726334931
145,0.01550816315887115,1.181510176592403,99.69530773918342,85.38135593220339,0.8526732641747425,0.8557509505180444,0.8488395042642914,0.05739829964564358
146,0.044921130189605425,1.2286227017640983,98.76599634369288,84.11016949152543,0.8315254498418821,0.8372475657938022,0.8332766698700077,0.055797220728102725
147,0.037021214941914085,1.2465012457634506,99.17733089579525,84.32203389830508,0.8394090084376369,0.8473242282564256,0.8400760746500621,0.05680531713344465
148,0.05698061871812261,1.336262115794428,98.33942717854967,84.7457627118644,0.8352529441714264,0.8470490668161607,0.8386433548254068,0.05549965636786746
149,0.028476232684554206,1.3243027471102322,99.07068860450944,84.95762711864407,0.8342013655993393,0.848633609840585,0.8379736845343237,0.0572631024132107
150,0.03420471062425137,1.3055760409062107,98.81170018281536,85.38135593220339,0.8463817333354665,0.8593829533769152,0.8493486883015154,0.057200092899472886
151,0.014874700607180378,1.2061982370085171,99.49725776965265,85.80508474576271,0.863052907358787,0.863265283693103,0.8555885443348372,0.05668295701924329
152,0.007430661627301022,1.2322280531128247,99.6800731261426,86.44067796610169,0.8522441046891842,0.864561380871028,0.8557760771934478,0.05658693210743762
153,0.010059644600647798,1.3100760473973219,99.74101157830592,87.28813559322033,0.8577377182969297,0.8671824948406457,0.8608657379166224,0.05723382348805364
154,0.029663206154235948,1.178394652065496,98.97928092626448,85.59322033898304,0.8437218885728849,0.8475034086647235,0.8424088853676005,0.05715603030784627
155,0.01822946382702584,1.3095599760611747,99.39061547836685,83.26271186440678,0.8259236806800431,0.8439808740079017,0.8308866756971361,0.05791552079804503
156,0.01677582594519778,1.181101686424679,99.51249238269348,84.53389830508475,0.8338528850116997,0.8429612379473557,0.836997259091466,0.054484834302425796
157,0.019496281040031056,1.1033593853314718,99.54296160877514,84.95762711864407,0.8448886584397265,0.852506488340541,0.8469119350739515,0.05530822999475927
158,0.02786122896189059,1.1287548525637248,99.19256550883607,86.01694915254237,0.8501803109781444,0.8554887061316041,0.8503438292896305,0.05441453755745902
159,0.020500201206444225,1.2371637781457934,99.39061547836685,86.44067796610169,0.8532338372816032,0.8585017389566112,0.8527791210802093,0.05891906979000016
160,0.013981747216348595,1.2238340710600084,99.6800731261426,86.65254237288136,0.8548318946202815,0.865623929914156,0.8590846679453861,0.05804874587997615
161,0.03978764980758605,1.228605792588155,99.00975015234613,84.7457627118644,0.843287658616277,0.8385210546524108,0.8368909939039196,0.05602922499411478
162,0.026226482169591885,1.0818278063709537,99.22303473491773,85.80508474576271,0.8484584380517396,0.8583295854898392,0.8486957800695563,0.05488652241668059
163,0.029682161455568647,1.019285043742669,99.34491163924436,86.22881355932203,0.8530063998115076,0.8529491259870393,0.849977554434502,0.05596362583649376
164,0.03838359526725451,1.2046888639529547,98.81170018281536,85.80508474576271,0.8471090268710298,0.8608697056367994,0.8492357043198815,0.05572385686648771
165,0.02818215182676053,1.1866038017712526,99.11639244363194,85.16949152542372,0.8485472995572032,0.8525357881093248,0.8416348852705894,0.05598409089547742
166,0.015327929933532996,1.1773898204167683,99.52772699573431,85.59322033898304,0.8527540460555866,0.8579561046709457,0.8508460009959613,0.0580723018940277
167,0.022074335153854353,1.0894372493028635,99.28397318708105,85.59322033898304,0.8513449062257379,0.8553063580823572,0.8515630233322355,0.05939647343576255
168,0.01210505093019748,1.287805875804679,99.61913467397927,86.01694915254237,0.8561568982668321,0.8632048049188298,0.8569960146430492,0.05736369277015267
169,0.01278933482990838,1.3023678398794252,99.58866544789763,85.59322033898304,0.8484945324357608,0.8526626646624027,0.8474825309337135,0.06202585261124441
170,0.018226253402547812,1.4518345836065842,99.37538086532602,85.16949152542372,0.8464056227966871,0.8558235816636579,0.8488310593499865,0.0589272206991404
171,0.023974655909891562,1.2001049594745987,99.45155393053017,85.80508474576271,0.8519138059908794,0.8544188240005639,0.8512227730273011,0.059539360855575416
172,0.017954393764518756,1.2633973760736752,99.43631931748934,85.59322033898304,0.8456360833714551,0.8541402723976667,0.8481929395306487,0.05704471140836225
173,0.013818736230716453,1.2862190802892044,99.64960390006094,85.59322033898304,0.8511026902639176,0.8614423922832848,0.8537754786214843,0.058060999778272324
174,0.036340962147053166,1.2936308029728631,98.8878732480195,85.59322033898304,0.8407953405912502,0.851821086627874,0.8433848184885288,0.05808157703641541
175,0.011122157647592246,1.3556943068901282,99.64960390006094,84.11016949152543,0.847138172689494,0.848165440733201,0.841086884481064,0.0580592690830374
176,0.007838342774146516,1.155835525856992,99.72577696526508,86.44067796610169,0.8561464818080835,0.8606092796398059,0.8550583869308799,0.056742940850400915
177,0.017978098406786654,1.2039937059079344,99.466788543571,85.80508474576271,0.8567616817516456,0.8560447067669348,0.8516193460857188,0.05581262509884446
178,0.014344014076802691,1.415744266567314,99.49725776965265,84.11016949152543,0.8349186622881014,0.8434528226366657,0.8348053795489658,0.057797973716109896
179,0.020773441484192235,1.1440799494584402,99.36014625228519,86.01694915254237,0.8494136835249969,0.8604787663078345,0.8530131569165632,0.05637349659377343
180,0.015684428779568584,1.2186829129756007,99.60390006093846,85.16949152542372,0.8505441446124054,0.8572005384038025,0.8488893188778562,0.0560154387177415
181,0.03471929511928889,1.1289322840790192,99.07068860450944,85.38135593220339,0.848174293311335,0.8514019288528804,0.8470692028815836,0.0565508012924179
182,0.010966309432651807,1.2218426273928709,99.6343692870201,85.16949152542372,0.8408510250768425,0.8537414317779468,0.841738815743917,0.055927589108310125
183,0.013349713135310205,1.3042155221725504,99.60390006093846,82.83898305084746,0.8355874738114063,0.8316719146766833,0.8288902932900991,0.05490561066911627
184,0.02317064620492425,1.1460394048028495,99.36014625228519,84.11016949152543,0.8316033991871314,0.8404712804264001,0.8339125782416613,0.05508072263230637
185,0.014652795097099089,1.1446968300475013,99.4210847044485,86.01694915254237,0.858752334347973,0.8582911370291101,0.8532179072345987,0.05587313382505079
186,0.027969629392042335,1.3061173842858504,99.51249238269348,84.95762711864407,0.843759023423904,0.8536888584617531,0.8446142181785548,0.057041273127751174
187,0.04771664951636674,1.2491959197653648,98.59841560024375,82.83898305084746,0.81458042869016,0.8265405528601689,0.8188438991775708,0.05911027815054453
188,0.017625493584162242,1.3893122633298238,99.39061547836685,84.53389830508475,0.8422883720051232,0.8442459114394759,0.8379245665577716,0.05579313548339185
189,0.009330602347233156,1.1826646447181701,99.72577696526508,85.59322033898304,0.8445366201179086,0.8540495312441349,0.8468777683344141,0.056670600335726184
190,0.014666053827013335,1.3641260186831157,99.72577696526508,85.80508474576271,0.8622581317808166,0.862053586855847,0.8541637269316472,0.054930051634585496
191,0.028490579619668017,1.218194810217536,99.16209628275442,85.59322033898304,0.852629015291554,0.8548714583904077,0.8475977612091431,0.0569423346286775
192,0.0134025163558685,1.1218075136343586,99.60390006093846,86.86440677966101,0.8583530307900517,0.8671188965099389,0.8619669208012588,0.05822057389864658
193,0.013723598515969446,1.055469701687495,99.48202315661182,85.59322033898304,0.8506200554165666,0.8501451833771462,0.8477908588127941,0.05639526704970072
194,0.020125868972967316,1.2693083280852686,99.54296160877514,83.47457627118644,0.8304238385531701,0.8376417150299222,0.8327574290133622,0.056991381547670375
